Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
Too Mikkii Tapas Now Baking,"Cafe, Continental, Fast Food, Beverages, Desserts",800," South Extension 2, New Delhi",4.2,445,4.2,102,https://www.zomato.com/ncr/too-mikkii-tapas-now-baking-south-extension-2-new-delhi,"E 25, South Extension 2, New Delhi",9.19911E+11,28.5438305,77.25109678,"Banana Bread, Dessert Platter, Cappuccino, Hot Chocolate, Coffees, Cheese Pizza"
The Culinary Court - Park Ascent,"North Indian, Chinese, Continental",2200," Park Ascent, Sector 62, Noida, Noida",4.2,385,3.9,95,https://www.zomato.com/ncr/the-culinary-court-park-ascent-sector-62-noida,"Park Ascent, Plot 126, Noida Khoda Road, Opposite IIM Lucknow Noida Campus, Sector 62, Noida",9.11207E+11,28.62372129,77.35524427,"Cheerful Staff, Classy Ambience, Worth the Price, Relaxed Atmosphere, Beautiful Ambience, Good Options"
Pasta Xpress,"Italian, Pizza, Fast Food",500," Sector 11, Dwarka, New Delhi",4.2,789,3.7,6746,https://www.zomato.com/ncr/pasta-xpress-sector-11-dwarka,"G-35, Manish Market, Sector 11, Dwarka, New Delhi",9.11147E+11,28.58670121,77.04564594,"Cottage Cheese Pasta, Tandoori Pasta, Garlic Bread with Cheese, Pastas, Chicken Burger, White Sauce Pasta"
Namak Mandi,"North Indian, Awadhi, Kebab, Mughlai, Beverages",1800," DLF Promenade Mall, Vasant Kunj, New Delhi",4.2,852,4.1,221,https://www.zomato.com/ncr/namak-mandi-1-vasant-kunj-new-delhi,"307, 2nd Floor, DLF Promenade Mall, Vasant Kunj, New Delhi",9.19644E+11,28.54231163,77.1559843,"Orange Kulfi, Lamb Briyani, Galawati Kebab, Mango Mojito, Thandai, Khameeri Roti"
Mallacca,"Malaysian, Asian",2100,"  32nd Avenue, NH8, Gurgaon, Gurgaon",4.2,510,3.9,24,https://www.zomato.com/ncr/mallacca-sector-15,"Unit 34, Ground Floor, Elliptical Building, 32nd Avenue Complex, Part 2, Sector 15, Gurugram",9.17303E+11,28.46132535,77.04999547,"Roti Jala, Lamb Rendang, Tofu Salad, Penang Curry, Fried Rice Chicken, Nasi Goreng"
Nazeer Delicacies,"North Indian, Mughlai, Chinese",700," Sector 135, Noida",4.2,678,3.7,1570,https://www.zomato.com/ncr/nazeer-delicacies-sector-135-noida,"SH-23, Fourth Floor, Reet Square, Near Sector 141, Sector 135, Noida",9.18383E+11,28.50873938,77.41521083,"Mutton Barra, Khameeri Roti, Roasted Chicken, Phirni, Mughlai Food, Chicken Biryani"
Shake Eat Up,"Fast Food, Italian, Chinese, Desserts, Beverages, Pasta",600," Delhi University-GTB Nagar, New Delhi",4.2,1067,3.8,143,https://www.zomato.com/ncr/shake-eat-up-1-delhi-university-gtb-nagar-new-delhi,"2509, Ground Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",9.19014E+11,28.69587655,77.20411856,"Milky Way Shake, Turtle Sundae, Masala Garlic Bread, Nutella Jar, Pineapple Mojito, Chicken Bbq Wings"
The Pizza Story,"Pizza, Continental",700," Sector 17, Faridabad",4.2,391,3.7,4641,https://www.zomato.com/ncr/the-pizza-story-sector-17-faridabad,"SCF 130, Ground Floor, Sector 17, Faridabad",9.11295E+11,28.41031849,77.32732449,"Triple Delight, Chicken Meatballs, Spicy Paneer, Stuffed Garlic Bread, Cheese Burst, Cheese Pizza"
Changezi Chicken,"North Indian, Afghan",500," Karol Bagh, New Delhi",4.2,1103,4.0,6246,https://www.zomato.com/ncr/changezi-chicken-karol-bagh-new-delhi,"Property 11172/3, 11136/1, 11137 To 11145, Shop 1, 3, 5, Shidipura, East Park Road, Karol Bagh, New Delhi",9.11136E+11,28.65489189,77.20010798,"Butter Tandoori Chicken, Changezi Chicken, Mughlai Chicken, Khameeri Roti, Firni, Spicy Chicken"
Chinese Kitchen,"Momos, Chinese, North Indian, Beverages",550," Karkardooma, New Delhi",4.2,488,4.0,9851,https://www.zomato.com/ncr/chinese-kitchen-karkardooma-new-delhi,"Shop 11-A, Plot 5, Parmesh Tower 1, Community Centre, Karkardooma, New Delhi",9.18827E+11,28.64844372,77.30327345,"Afghan Chicken, Paneer Momos, Drums of Heaven, Noodle, Chilly Potato, Chicken Lollipop"
The Rolling Joint,"Rolls, North Indian, Beverages",500," Connaught Place, New Delhi",4.2,1313,4.2,2202,https://www.zomato.com/ncr/the-rolling-joint-connaught-place-new-delhi,"M 61/1, Middle Lane, Near Odeon Cinema, Connaught Place, New Delhi",9.199E+11,28.63355105,77.22201794,"Soya Chaap Tikka Roll, Pink Mojito, Masala Lime Soda, Peri Chicken Roll, Kokum Drink, Chicken Khurchan"
Hishi Cafe,"Cafe, Continental, Fast Food, Beverages",850," Jangpura, New Delhi",4.2,1317,4.1,6808,https://www.zomato.com/ncr/hishi-cafe-jangpura-new-delhi,"Shop 28, Block H, Jangpura, New Delhi",9.1115E+11,28.58138238,77.24279232,"Pork Ham Sandwich, Cheese Chicken Omelette, Tomato Basil Bruschetta, Classic Veg Burger, Tuna Sandwich, Bubblegum Shake"
Ramesh Vaishno Dhaba,North Indian,500," Chander Nagar, New Delhi",4.2,643,4.1,306,https://www.zomato.com/ncr/ramesh-vaishno-dhaba-chander-nagar-new-delhi,"Shop 2, Shivpuri, Main Parparganj Road, Chander Nagar, New Delhi",9.19874E+11,28.651152,77.2783735,"Veg Korma, Stuffed Chaap, Shahi Paneer, Paneer Tikka"
Cafe Lungta,"Tibetan, Nepalese, Momos",1200," Sector 15, Gurgaon",4.2,329,4.3,84,https://www.zomato.com/ncr/cafe-lungta-sector-15,"SCO 23, Ground Floor, Sector 15, Gurgaon",9.19734E+11,28.45812633,77.04445906,"Chicken Shyapta, Pork Shapta, Nepali Thali, Tingmo, Chicken Momo, Cocktail"
Mughlai Junction,"North Indian, Mughlai, Rolls",700," Connaught Place, New Delhi",4.2,555,4.2,5862,https://www.zomato.com/ncr/mughlai-junction-connaught-place-new-delhi,"N-33/10, Middle Circle, Connaught Place, New Delhi",9.11144E+11,28.63080251,77.22029597,"Jahangiri Chicken Korma, Tangdi Chicken, Chicken Burrah, Rara Meat, Authentic Mughlai Food, Khameeri Roti"
Bikanervala Angan,"Mithai, Street Food, North Indian, Chinese, South Indian, Beverages, Desserts",500," Karol Bagh, New Delhi",4.2,1162,4.2,9368,https://www.zomato.com/ncr/bikanervala-angan-karol-bagh-new-delhi,"10181, 82, Arya Samaj Road, Karol Bagh, New Delhi",9.11129E+11,28.64824365,77.19317213,"Deluxe Veg Thali, Kaju Barfi, South Indian Platter, Ras Malai, Jalebi, Tandoori Platter"
McDonald's,"Burger, Fast Food, Beverages, Desserts",500," Karkardooma, New Delhi",4.2,822,4.2,6185,https://www.zomato.com/ncr/mcdonalds-karkardooma,"Shop 7 To 10, Plot 29 & 31, Aggarwal Fun City Mall, East CBD, Karkardooma, New Delhi",9.19873E+11,28.66101428,77.29760595,"Veg Pizza Mcpuff, Mcaloo Tikki, Choco Brownie, Peri Fries, Iced Tea, Burgers"
Amritsari Kulccha Corner,"North Indian, Street Food",300," Vikaspuri, New Delhi",4.2,372,4.2,5035,https://www.zomato.com/ncr/amritsari-kulccha-corner-vikaspuri-new-delhi,"Site 4/56, C Block, Vikaspuri, New Delhi",9.19718E+11,28.63541025,77.07169186,"Mixed Kulcha, Aloo Pyaz Kulcha, Cheese Kulcha, Boondi Raita, Gulab Jamun, Thali"
Bakers Oven,"Bakery, Fast Food, Beverages, Pizza, Wraps",400," Sector 31, Gurgaon",4.2,431,4.1,2612,https://www.zomato.com/ncr/bakers-oven-sector-31,"141, Sector 31-32 A, Near Sector 31, Gurgaon",9.19874E+11,28.45306483,77.05066871,"Walnut Chocolate Pastry, Veg Pattice, Veg Grilled Sandwich, Fresh Fruit Cake, Pastries, Cakes"
Giani's,"Ice Cream, Desserts, Beverages",300," Paschim Vihar, New Delhi",4.2,492,4.3,10100,https://www.zomato.com/ncr/gianis-paschim-vihar-new-delhi,"A-3, 1, DDA Market, Paschim Vihar, New Delhi",9.11145E+11,28.67040723,77.10876804,"Caramel Mocha Sundae, Brownie Sunday, Chocolate Fudge, Belgian Chocolate, Ice Creams, Icecream"
Champaran Meat House,North Indian,500," Gaur City 2, Greater Noida",4.2,494,3.8,4162,https://www.zomato.com/ncr/champaran-meat-house-gaur-city-2-greater-noida,"Shop 3-A, 1st Floor, Bhavishya India Tower, Sector 16 C, Opposite 10th Avenue, Gaur City 2, Greater Noida",9.19717E+11,28.618151,77.427399,"Handi Mutton, Mutton Curry, Handi Chicken, Fish Curry, Chicken Curry, Meat"
Punjab Chicken Corner,"North Indian, Chinese, Mughlai, Rolls",700," Gaur City 1, Greater Noida",4.2,444,3.7,9487,https://www.zomato.com/ncr/punjab-chicken-corner-gaur-city-1,"56, Lower Ground Floor, City Plaza, Gaur City 1, Greater Noida",9.17043E+11,28.615074,77.427749,"Pindi Chana Masala, Masala Tikka, Honey Chilli Potatoes, Chicken Rara, Mutton Curry, Paneer Butter Masala"
The Salad Story,"Cafe, Healthy Food, Salad, Fast Food, Beverages",900," Chanakyapuri, New Delhi",4.2,445,4.0,327,https://www.zomato.com/ncr/the-salad-story-chanakyapuri-new-delhi,"Pallavi Shopping Arcade, Opposite Taj Palace, Chanakyapuri, New Delhi",9.11127E+11,28.59513408,77.17193205,"Blended Cold Coffee, Berry Smoothie, Grilled Chicken, Mocha, Salads, Wraps"
Pizza Connection,"Pizza, Fast Food",400," Kalkaji, New Delhi",4.2,409,4.2,2394,https://www.zomato.com/ncr/pizza-connection-2-kalkaji-new-delhi,"J 4/91, DDA Flats, Block L 1, Kalka Public School Road, Govindpuri, Kalkaji, New Delhi",9.19999E+11,28.52849087,77.25515999,"Paneer Peri Peri, Peri Chicken, Stuffed Garlic Bread, Paneer Pizza, White Sauce Pasta, Pasta"
Mehak Food,"North Indian, Street Food",250," Kalkaji, New Delhi",4.2,758,4.0,8461,https://www.zomato.com/ncr/mehak-food-kalkaji-new-delhi,"A 105, Double Storey, Opposite HDFC Bank, Kalkaji, New Delhi",9.19871E+11,28.54358428,77.25080241,"Bang for the Buck, Nice Crowd, Polite Staff, Prompt Service, Hygiene, Good Taste"
The Brown Box,"Cafe, Bakery, Italian, Desserts",750," Panchsheel Park, New Delhi",4.2,276,4.1,80,https://www.zomato.com/ncr/the-brown-box-panchsheel-park-new-delhi,"Shop 2, S Block, DDA Shopping Complex, Panchsheel Park, New Delhi",9.1991E+11,28.54140949,77.21568123,"Cappuccino, Pastries, Oreo Shake, Desserts, Sandwiches, Cold Coffee"
New York Slice,"Pizza, Italian, Sandwich, Fast Food, Beverages",600," Golf Course Road, Gurgaon",4.2,242,4.1,2554,https://www.zomato.com/ncr/new-york-slice-golf-course-road,"Shop 2, Ground Floor, La-Mart Shopping, Lalagune Housing Society, Golf Course Road, Gurgaon",9.11245E+11,28.43710615,77.10432496,"American Veg Pizza, Veggie Pasta, Cheese Dip, Peri Peri Pizza, Margherita Pizza, Pepperoni"
Kings Kulfi,"Ice Cream, Desserts",150," Rajinder Nagar, New Delhi",4.2,222,4.4,836,https://www.zomato.com/ncr/kings-kulfi-rajinder-nagar-new-delhi,"3/72, Old Rajinder Nagar, Main Shankar Road, Rajinder Nagar, New Delhi",9.11145E+11,28.63714818,77.18264412,"Jamun Kulfi, Ice Cream Sundae, Chocolate Fudge, Ice Creams"
Cicchetti By Mr Beans,"European, Italian, Continental, Bar Food",2000," DLF Cyber City, Gurgaon",4.2,394,3.9,19,https://www.zomato.com/ncr/cicchetti-by-mr-beans-dlf-cyber-city,"A-2B, 10, Upper Ground Floor, Near HDFC Bank, Cyber Hub, DLF Cyber City, Gurgaon",9.11244E+11,28.49479146,77.08759401,"Spaghetti Pomodoro, Flatbreads, Coffee Frappe, Croissant, Tomato Soup, Hot Chocolate"
Carl's Jr.,"Burger, Fast Food",450," DLF Mall of India, Sector 18,  Noida, Noida",4.2,1161,4.0,1729,https://www.zomato.com/ncr/carls-jr-sector-18-noida,"F-457/C, 3rd Floor, DLF Mall Of India, Sector 18, Noida",9.11206E+11,28.56732382,77.32128315,"Mango Jalapeno Burger, Chicken Tikka Masala Burger, Onion Burger, Wasabi Fries, Chicken Slider, Lamb Patty"
KOOLCHAS - Mera Wala Kulcha,"North Indian, Fast Food, Beverages, Desserts",350," Sushant Lok, Gurgaon",4.2,441,3.9,2587,https://www.zomato.com/ncr/koolchas-mera-wala-kulcha-sushant-lok,"15, Ground Floor, Bestech Chambers, Block B, Sushant Lok, Gurgaon",9.11244E+11,28.46116058,77.07803227,"Soda Sikhanji, Paneer Jalfrezi, Kokum Drink, Kulfi, Kulcha, Mutton Seekh"
Cafe Coffee Day,"Coffee, Cafe, Fast Food, Sandwich, Desserts, Beverages",550," Chanakyapuri, New Delhi",4.2,678,4.1,0,https://www.zomato.com/ncr/cafe-coffee-day-chanakyapuri-new-delhi,"Pallavi AWWA Complex, Opposite Taj Palace Hotel, Chanakyapuri, New Delhi",18001025093,28.5951279,77.17192099,"Coffee Frappe, Chocolate Fantasy, Coffees, Veg Sandwich, Cappuccino, Brownie"
Bamboo Shoots,Asian,1600," Sector 18, Noida",4.2,701,4.3,543,https://www.zomato.com/ncr/bamboo-shoots-sector-18-noida,"F 2/3, Sector 18, Noida",9.19319E+11,28.57185867,77.32453063,"Lobster, Fried Prawns, Kung Pao Chicken, Sweet Corn Soup, Soups, Prawn"
Kulcha Walas,North Indian,400," Sector 31, Gurgaon",4.2,474,4.2,4630,https://www.zomato.com/ncr/kulcha-walas-sector-31,"136, Huda Market, Sector 31, Gurgaon",9.18131E+11,28.45315533,77.0508625,"Aloo Pyaz Kulcha, Onion Kulcha, Cholle Bhature, Chutney"
Tokyo Table,"Japanese, Sushi",600," Worldmark 1, Aerocity, New Delhi",4.2,397,4.0,89,https://www.zomato.com/ncr/tokyo-table-aerocity-new-delhi,"Unit 2, Lower Ground Floor, Worldmark 1, Aerocity, New Delhi",9.1956E+11,28.55075865,77.12125774,"Chicken Curry Rice, Chicken Gyoza, Bread Roll, Cheese Roll, Noodle"
The Biryani Smoke House,"Biryani, North Indian, Chinese",600," Indirapuram, Ghaziabad",4.2,477,3.7,5411,https://www.zomato.com/ncr/the-biryani-smoke-house-indirapuram-ghaziabad,"211, Shakti Khand 4, Near Harsha City Mall, Indirapuram, Ghaziabad",9.19999E+11,28.64779347,77.37044167,"Authentic Hyderabadi Biryani, Non Veg Biryani, Chicken Dum Biryani, Shahi Tukda, Briyani, Starters"
Tasty Noodle Twist,"Chinese, Asian, Thai, Momos, Seafood, Healthy Food",700," Model Town 2, New Delhi",4.2,289,4.0,2471,https://www.zomato.com/ncr/tasty-noodle-twist-model-town-2-new-delhi,"F14/58, Model Town 2, New Delhi",9.19354E+11,28.70856169,77.19098713,"Chocolate Roll, Paneer Cheese, Fried Chicken Wings, Noodle, Chilli Potatoes, Chilli Garlic Noodles"
World Art Dining - Cook House,"North Indian, Asian, European",2000," Punjabi Bagh, New Delhi",4.2,427,3.7,97,https://www.zomato.com/ncr/world-art-dining-cook-house-punjabi-bagh-new-delhi,"1, North West Avenue, Club Road, Punjabi Bagh, New Delhi",9.1956E+11,28.66584927,77.12779094,"Mezze Platter, Dahi Kebab, Tiramisu, Mocktail, Honey Chilli Potatoes, Paneer Lababdar"
Cravity,"Cafe, Bakery",1200," Hauz Khas, New Delhi",4.2,404,4.3,1079,https://www.zomato.com/cravity,"A-15A/1, Hauz Khas, New Delhi",9.11142E+11,28.55328312,77.20801748,"Almond Croissant, Blueberry Cheesecake, Hot Chocolate, Cappuccino, Ice Tea, Desserts"
Pikwik,"North Indian, Chinese, Mughlai, Fast Food, Rolls, Seafood, Desserts, Beverages",850," Pitampura, New Delhi",4.2,800,3.9,7604,https://www.zomato.com/ncr/pikwik-pitampura-new-delhi,"66, Shakti Vihar, Pitampura, New Delhi",9.11143E+11,28.69380461,77.13062972,"Tandoori Raan, Punjabi Chicken, Pudina Parantha, Malai Kofta, Paneer Lababdar, Manchurian"
36 lebzelter,"Bakery, Desserts, Fast Food",250," Mayur Vihar Phase 1, New Delhi",4.2,278,4.3,1509,https://www.zomato.com/ncr/36-lebzelter-mayur-vihar-new-delhi,"C 30/2, Ground Floor, Acharya Niketan, Mayur Vihar Phase 1, Delhi ",9.19655E+11,28.6074013,77.2959284,"Mawa Cake, Paneer Puff, Blueberry Cheese Cake, Truffle Pastry, Cupcakes, Pastries"
Butter Chicken Factory,North Indian,1200," Sector 14, Gurgaon",4.2,509,4.1,5079,https://www.zomato.com/ncr/butter-chicken-factory-sector-14,"17/6, Old Delhi Gurgaon Road, Sector 14, Gurgaon",9.18001E+11,28.47313196,77.0486242,"Black Pepper Chicken Tikka, Gulkand Ice Cream, Butter Chicken Roti, Tikka Achari, Amritsari Fish Fry, Soya Tikka Masala"
Elborz,"Continental, North Indian, Chinese, Mughlai, Beverages",1100," Alpha 2, Greater Noida",4.2,372,4.0,384,https://www.zomato.com/ncr/elborz-alpha-2-greater-noida,"Shop 12, 2nd Floor, KB Complex, Alpha 2, Greater Noida",9.19561E+11,28.47762135,77.51735765,"Grilled Chicken Steak, Malai Kofta, Drink, Dessert, Paneer Tikka, Starters"
The Sweeet Jar,"Cafe, Chinese, Italian, Fast Food, Sandwich, Burger, Beverages",800," Karkardooma, New Delhi",4.2,675,4.4,792,https://www.zomato.com/ncr/the-sweeet-jar-karkardooma-new-delhi,"SG 61-62, Aditya Mega Mall, Karkardooma, New Delhi",9.11144E+11,28.65569332,77.30104789,"Pesto Sandwich, Choco Truffle Cake, Baked Pasta, Peri Peri Pizza, Thick Shakes, Blueberry Cheesecake"
Thok,"North Indian, Mughlai, Chinese, Rolls, Biryani",700," Lajpat Nagar 4, New Delhi",4.2,632,3.8,7998,https://www.zomato.com/ncr/thok-lajpat-nagar-4-new-delhi,"A 67, Dayanand Colony, Lajpat Nagar 4, New Delhi",9.17042E+11,28.56168214,77.24957664,"Handi Meat, Kadhai Mushroom, Kheer, Roomali Roti, Tandoori Momos, Afghani Chicken"
The China Wall,"Chinese, Thai, Seafood, North Indian",500," Sector 135, Noida",4.2,347,3.8,1628,https://www.zomato.com/ncr/the-china-wall-sector-135-noida,"Shop 5, Amenity Block 2, Candor Techspace, Sector 135, Noida",9.19971E+11,28.49679013,77.40218394,"Chilli Garlic Crispy Chicken, Juicy Chicken Drumsticks, Veg Talumein Soup, Vegetable Manchurian, Chicken Spring Roll, Chilli Paneer Gravy"
Raw Creams,"Ice Cream, Desserts, Beverages, Fast Food",350," Vijay Nagar, New Delhi",4.2,581,3.7,1365,https://www.zomato.com/ncr/raw-creams-vijay-nagar-new-delhi,"B-30/B, Near Mother Diary, Vijay Nagar, New Delhi",9.19717E+11,28.690563,77.201558,"Liquid Nitrogen Ice Cream, Chocolate Explosion, Nutella Hazelnut, Nutella Waffles, Ice Creams, Cheesy Fries"
Doosri Mehfil,"North Indian, Chinese, Mughlai, Kebab",1800," Sector 18, Noida",4.2,564,3.9,263,https://www.zomato.com/ncr/doosri-mehfil-sector-18-noida,"D-2C, Sector 18, Noida",9.19711E+11,28.57165138,77.32440759,"Haryali Chicken Tikka, Chicken Burra, Cheese Naan, Tandoori Mushroom, Chicken Lollypop, Rara Chicken"
QRO Gourmeteriia,"Cafe, Beverages, Italian, Chinese",600," Satyaniketan, New Delhi",4.2,590,3.9,1705,https://www.zomato.com/ncr/qro-gourmeteriia-satyaniketan-new-delhi,"2, First Floor, Benito Juarez Marg, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",9.19873E+11,28.58794889,77.16758654,"Fusion Platter, Ferrero Rocher, Butter Chicken Pizza, Peri Peri Pizza, Keema, Kitkat Shake"
The CUP N CAKE Factory,"Bakery, Desserts",400," Sector 50, Gurgaon",4.2,625,4.3,1349,https://www.zomato.com/ncr/the-cup-n-cake-factory-sector-50,"B-1, Unitech Business Zone, Nirvana Country, Near Sodhis, Sector 50, Gurgaon",9.19911E+11,28.41361863,77.07220215,"Cup Cakes, Cupcakes, Choco Fudge, Chocolate Truffle, Red Velvet Cake, Pastries"
Halki Aanch,"Mughlai, Biryani, Chinese, North Indian",700," DLF Phase 3, Gurgaon",4.2,549,4.0,1351,https://www.zomato.com/ncr/halki-aanch-dlf-phase-3,"Sector 24, Garden Estate, MG Road, DLF Phase 3, Gurgaon",9.19312E+11,28.48358904,77.10145399,"Sikandari Raan, Achari Aloo, Tawa Paneer, Tawa Chicken, Sweet Corn Soup, Afghani Chicken"
Biryani Queen,"Biryani, North Indian, Mughlai, Hyderabadi, Kebab, Rolls",600," Omaxe Connaught Place, Beta 2, Greater Noida",4.2,192,4.0,1234,https://www.zomato.com/ncr/biryani-queen-beta-2-greater-noida,"FT-07, 2nd Floor, Block H, Omaxe Connaught Place Mall, Beta 2, Greater Noida",9.19953E+11,28.48880879,77.51398847,"Boneless Mutton Biriyani, Spicy Soya Chaap Biryani, Shahi Paneer Tikka Biryani, Raita, Paneer Butter Masala, Meat"
Dora Cafe,"Healthy Food, Continental, Italian, Mexican, Beverages",900," Punjabi Bagh, New Delhi",4.2,153,3.9,38,https://www.zomato.com/ncr/dora-cafe-punjabi-bagh-new-delhi,"NW-30, Club Road, Punjabi Bagh, New Delhi",9.18861E+11,28.66664856,77.1207555,"Bottomless Brunch, Totally Worth it, Hearty Breakfasts, Variety of Pizza, Customizable Dishes, Outdoor Seating"
Pizzaa79,"Pizza, Italian, Fast Food, Desserts, Beverages",500," Sector 81, Faridabad",4.2,1481,4.1,5548,https://www.zomato.com/ncr/pizzaa79-sector-81-faridabad,"SCO 58, 1st Floor, Omaxe World Street, Sector 79, Near Sector 81, Faridabad",9.19595E+11,28.38738103,77.35336673,"Queen Margherita Pizza, Onion Cheese Pizza, Maharaja Supreme Burger, Sweet Corn Pizza, Choco Brownie, Capsicum Pizza"
Kebabs and Curries Company by Dilli Dil Se,"North Indian, Mughlai, Chinese, Kebab",700," Vasant Kunj, New Delhi",4.2,352,4.0,4174,https://www.zomato.com/ncr/kebabs-and-curries-company-by-dilli-dil-se-vasant-kunj-new-delhi,"Shop 36, Ground Floor, DDA Market, Community Shopping Centre, Pocket 3-4, Sector D, Vasant Kunj, New Delhi",9.17414E+11,28.518487,77.157996,"Matka Chicken, Butter Paneer Masala, Soya Malai Chaap, Laccha Parantha, Afghani Chicken, Kebabs"
Masala Fusion Delight,"North Indian, Mughlai, Rolls, Biryani",400," Sohna Road, Gurgaon",4.2,414,3.9,4236,https://www.zomato.com/ncr/masala-fusion-delight-sohna-road,"Scottish Mall, Sector 47, Sohna Road, Gurgaon",9.18751E+11,28.41107844,77.04122465,"Chicken Seekh Masala, Tawa Chicken, Chicken 65, Chole, Soya Chaap, Rumali Roti"
Scorpio Cafe,"Chinese, Fast Food, Pizza, Burger, Sandwich",400," Mayur Vihar Phase 2, New Delhi",4.2,1059,4.1,8481,https://www.zomato.com/ncr/scorpio-cafe-mayur-vihar-phase-2-new-delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",9.19999E+11,28.61968989,77.30108444,"Spicy Chicken Sandwich, Chilli Potato, Pastas, White Sauce Pasta, Chicken Burger, Burgers"
Chinese Garage,"Chinese, Momos, Asian",600," East of Kailash, New Delhi",4.2,701,4.0,7909,https://www.zomato.com/ncr/chinese-garage-east-of-kailash-new-delhi,"23, Community Center, D Block, East of Kailash, New Delhi",9.18377E+11,28.55862252,77.24571157,"Classic Chilli Paneer, Vegetable Dimsums, Schezwan Noodles, Chicken Drumsticks, Dim Sums, Chilli Chicken Dry"
Cafe Pasticcino,"Cafe, Fast Food, Healthy Food, Sandwich, Modern Indian, Italian, Rolls, Beverages",1300," DLF Phase 1, Gurgaon",4.2,213,4.0,484,https://www.zomato.com/ncr/cafe-pasticcino-dlf-phase-1,"N 2, Qutub Plaza, DLF Phase 1, Gurgaon",9.11245E+11,28.47254693,77.10169908,"Lasagna, Alfredo Pasta, Chips, Pizzas, Salad, Shakes"
Mon Delice,"Fast Food, Beverages, Desserts",500," Baani Square, Sector 50, Gurgaon",4.2,226,4.2,631,https://www.zomato.com/ncr/mon-delice-sector-50,"G-87, Baani Square, Sector 50, Gurgaon",9.2E+11,28.42538515,77.05710568,"Choco Fudge Brownie, Hazelnut Pastry, Tiramisu Pastry, Croissant, Cookies, Chocolate Cake"
